start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
127,-0.17703157100322525,-1.1825747134329354,0.14970011534350708,-4.899355947726747,0.03613364141982094,-3.343834330319011,0.05294268600512154,0.431201892629747
128,-0.17383122760826228,-0.952666410256652,0.18246809768534977,-3.042254868683265,0.05713894302468456,-2.1857811340980056,0.07952819470188915,0.3537065061244553
129,-0.18289942539043758,-0.8063254555793343,0.2268307717744403,-1.8476260806997467,0.09899158022340135,-1.357785685633876,0.1347041932505363,0.28449018874304
130,0.027857365260971215,0.17064115853360087,0.16325114937312052,0.23922136107956232,0.11645015785904742,0.12188318427373473,0.22855790507086668,0.39549830175443207
131,-0.033630979506741904,-0.3128000759070782,0.10751589304835231,-0.6975314714639599,0.04821428262750371,-0.3393097978054747,0.0991158514262015,0.6012362116515808
132,-0.008972777992206854,-0.12411113095444598,0.07229631962261501,-0.34118446728462715,0.026298905291961817,-0.2496735960547989,0.03593803323214638,0.8964786873374292
133,-0.04132690221499513,-0.6682348704130396,0.06184487527484273,-1.6738357849173584,0.024689938276732173,-0.9548264631497104,0.043282108121164786,1.0496166302765217
134,-0.04463401439416085,-0.747104840483245,0.059742638483362684,-1.7643599224951225,0.025297567590993747,-1.0905372884171367,0.04092846239026362,1.087053033833851
135,-0.03171156458839086,-0.5479931519724369,0.05786854174043748,-1.3948091406579959,0.022735414949626047,-0.7533428174624782,0.04209446729074353,1.1228700259027473
136,-0.03697778717618692,-0.6349513102462401,0.05823720115144984,-1.736521575254242,0.021294170889165628,-0.893836775758517,0.04136973122951589,1.1156103412428497
137,-0.034329862676985866,-0.5950615217583813,0.057691283038336254,-1.5401577895659295,0.02228983478807144,-0.8411238149983498,0.04081427973484881,1.1263204101988242
138,-0.033882205947409996,-0.600472876061726,0.05642587250506725,-1.544273749751446,0.02194054386591976,-0.8973220903271145,0.03775924644300064,1.151928041300679
139,-0.03729143611245317,-0.6628705251442683,0.05625749629512792,-1.8173617683060914,0.020519544739411682,-1.0070680602741522,0.037029707905046054,1.1553878108510733
140,-0.038402542672918455,-0.6869392931585285,0.05590383758125785,-1.8853364777682582,0.020369065748081717,-1.0658161226286023,0.03603111442732447,1.1627588254478942
141,-0.03246391590611787,-0.6080271583965258,0.05339221358422691,-1.5767555912520328,0.020589060274293806,-0.9769193653896864,0.033230906312485924,1.2183987114286294
