start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1589,2025-02-05,2025-03-05,-0.07222693003547792,0.11041953790595976,-0.6541136777532154,0.10850829136126061,-0.6656351245547695,0.17819405574826017,-0.4053273816131946,True,False,0.5863271062540014,0.37702786745082606
1590,2025-02-06,2025-03-06,-0.08758684346843267,0.10915552666491117,-0.8024041122288688,0.11212287917448459,-0.7811683406036232,0.17534618145597147,-0.4995081315211034,True,False,0.5930460013662905,0.3809534543552962
1591,2025-02-07,2025-03-07,-0.09855858662255147,0.10777304766348267,-0.9145012483111454,0.1085512959757228,-0.907944817578169,0.17195028575700727,-0.5731807085324081,True,False,0.6005978101884767,0.37675669859632227
1592,2025-02-10,2025-03-10,-0.08787186217044467,0.10857385325659033,-0.8093280245178268,0.11188446812250527,-0.785380344966483,0.17186389279836753,-0.5112875121101605,True,False,0.596183702224091,0.3786359744791004
1593,2025-02-11,2025-03-11,-0.1164437558764075,0.10909892611508784,-1.0673226586444273,0.10596309041689136,-1.0989086427951655,0.17582248423822058,-0.6622802332757324,True,False,0.5931113921716314,0.3749456791568024
1594,2025-02-12,2025-03-12,-0.11281221742085779,0.09896045124140361,-1.1399727467457101,0.08568049923833128,-1.3166615323640465,0.14211945461321523,-0.7937844803013179,True,False,0.6541715197897815,0.3748147610579261
1595,2025-02-13,2025-03-13,-0.11986869294390891,0.10467368259298343,-1.1451655275186052,0.09574392672400449,-1.2519717651590319,0.16288571628568002,-0.735906718386989,True,False,0.6183459689228573,0.3774689884279149
1596,2025-02-14,2025-03-14,-0.09887736084048979,0.10084300447390204,-0.9805078830835414,0.09618697019092358,-1.027970427223417,0.14982738182878316,-0.6599418586482606,True,False,0.6420714304001588,0.3748531334439516
1597,2025-02-17,2025-03-17,-0.183010084919293,0.11112145018477211,-1.6469375139991862,0.10183403035525691,-1.7971407424497128,0.14877079046551833,-1.2301479634989945,True,False,0.5822387530033263,0.35955810770520596
1598,2025-02-18,2025-03-18,-0.1814493491307907,0.11278643960444563,-1.6087869230304048,0.10392508770621918,-1.7459629155543377,0.15140091906557773,-1.1984692711950962,True,False,0.5736422364678355,0.3610404696256964
1599,2025-02-19,2025-03-19,-0.14882601499062267,0.10970327105721954,-1.3566233126539802,0.10618335213210019,-1.4015946191402184,0.13552203512288144,-1.0981683890422556,True,False,0.5899573513930426,0.3655723081909391
1600,2025-02-20,2025-03-20,-0.11834062740241653,0.11151314232955685,-1.0612258333881606,0.08978960936820295,-1.317976859851718,0.12483391644689575,-0.9479845763932156,True,False,0.5803815618780634,0.3570985446842813
1601,2025-02-21,2025-03-21,-0.07270200349844964,0.1167830150062,-0.6225391894068663,0.10309249680923127,-0.7052113950929128,0.1262288322763536,-0.5759540208633371,True,False,0.5543780092369095,0.3488368200723602
1602,2025-02-24,2025-03-24,-0.07103267430273628,0.11678105061408067,-0.6082551401037973,0.10286327945639466,-0.6905542451895882,0.12567197998729185,-0.5652228468901279,True,False,0.5543780092369095,0.3486534632950489
1603,2025-02-25,2025-03-25,-0.07178295897726548,0.1172186710278546,-0.6123850266158345,0.11257626784111156,-0.6376384681590161,0.138286659839068,-0.5190880961388711,True,False,0.5522943297685358,0.34858732633828504
1604,2025-02-26,2025-03-26,-0.09201137726351329,0.11655964939416902,-0.7893930510408367,0.11326568133400182,-0.8123500091098813,0.14766833011985697,-0.6230948585172665,True,False,0.5554037073255498,0.34861793755861864
1605,2025-02-27,2025-03-27,-0.08652913762734091,0.11632258623496433,-0.7438721956590397,0.10884798403614145,-0.7949539754324721,0.14008409214114761,-0.6176942456831918,True,False,0.5565650099964302,0.3499076829548369
1606,2025-02-28,2025-03-28,-0.12308127497929235,0.11477641519162164,-1.0723568493911015,0.09974380805903821,-1.2339740919701074,0.13183722605800088,-0.9335851387311773,True,False,0.5639120972199536,0.32512098597302835
1607,2025-03-03,2025-03-31,-0.07988423478018084,0.10858966338629973,-0.7356522922075792,0.08850829614082936,-0.9025621129693152,0.10792863881477822,-0.7401579011598043,True,False,0.5962294114521174,0.3244955388562379
1608,2025-03-04,2025-04-01,-0.06741397563018942,0.10861421950655643,-0.6206735723596486,0.09066287626584087,-0.7435675814268099,0.10843520982029835,-0.6216982080074324,True,False,0.5961731534430093,0.3164168245318547
1650,2025-05-01,2025-05-29,-0.32917648404438166,0.05663276708888796,-5.812473961014879,0.052754600521478304,-6.239768300593273,0.08267996314584124,-3.9813332217352237,False,False,1.1400064894753932,0.37760964806530123
1651,2025-05-02,2025-05-30,-0.3214125180519903,0.056952514765102755,-5.643517575609032,0.049705231622290375,-6.466372000726226,0.0847403720017845,-3.7929089813910877,False,False,1.1339885486182366,0.3643622855782931
